	cl	ACO1.output_1	AFF4.output_1	ANXA11.output_1	ARNTL.output_1	Arnt..Ahr	BAT4.output_1	BATF..JUN	BOLL.output_1	BRCA1	Bcd_Cell_FBgn0000166	Bcl6	Bsh_Cell_FBgn0000529	C15_SOLEXA_FBgn0004863	C2orf52.output_1	CAT.output_1	CBFA2T2.output_1	CENTG1.output_1	CG13424_SOLEXA_FBgn0034520	CG7928_SANGER_10_FBgn0039740	CKMT1B.output_1	CNOT6.output_1	COBRA1.output_1	CREB1.output_1	CSTF2.output_1	CTCF	DIS3.output_1	DNMT3A.output_1	DTL.output_1	E2F6	E5_Cell_FBgn0008646	EBF1	EBF1.output_1	ECSIT.output_1	EGR1	EGR2	ELF2.output_1	ELK4	ESR1	ETFB.output_1	ETS1	ETS1.output_1	ETV4.output_1	EWSR1.FLI1	Eip74EF_FlyReg_FBgn0000567	En1	Erg	Ets1	Exex_SOLEXA_FBgn0041156	FAM127B.output_1	FIP1L1.output_1	FLI1	FLI1.output_1	FOXD1	FOXO3	FOXP4.output_1	Fer1_SANGER_5_FBgn0037475	GABPA	GATA2	GATA3	GIT2.output_1	GLYCTK.output_1	GOT1.output_1	GRHL1.output_1	GTF2B.output_1	GTF2H3.output_1	GTF3C2.output_1	GTF3C5.output_1	GTPBP1.output_1	GTPBP6.output_1	H1FX.output_1	H2AFZ.output_1	HHAT.output_1	HIF1A..ARNT	HIST1H2BN.output_1	HIST2H2AB.output_1	HIST2H2BE.output_1	HLH54F_da_SANGER_5_FBgn0022740	HTATIP2.output_1	Hand1..Tcfe2a	Hoxc9	Hr46_SANGER_5_FBgn0000448	IRF1	IRF1.output_1	Inv_Cell_FBgn0001269	LARP1.output_1	LAS1L.output_1	Lbe_SOLEXA_FBgn0011278	Lbl_Cell_FBgn0008651	MBTPS2.output_1	MCTP2.output_1	MDM2.output_1	MEF2A	MLX.output_1	MORG1.output_1	MTHFD1.output_1	Mafb	Myb	NFATC2	NFATC3.output_1	NFATC4.output_1	NFE2L2	NNT.output_1	NRF1	OTUD4.output_1	PCK2.output_1	PHTF1.output_1	PITX1.output_1	POLE3.output_1	PPP2R3B.output_1	PRDM1	PRNP.output_1	PTCD1.output_1	PTPMT1.output_1	RAB14.output_1	RAB2A.output_1	RARA.output_1	RBM3.output_1	RBM35A.output_1	REST	RIOK2.output_1	RNASEH2C.output_1	RORA_2	SCAND2.output_1	SCMH1.output_1	SEMA4A.output_1	SFT2D1.output_1	SLC18A1.output_1	SMAP1L.output_1	SMPX.output_1	SOX10	SOX13.output_1	SPAG7.output_1	SPI1	SREBF1	SRF	STAT1	STAT2..STAT1	STAT3	STAU2.output_1	STUB1.output_1	SUCLG1.output_1	Sox15_SANGER_5_FBgn0005613	Spi1	T	TAF1A.output_1	TAF9.output_1	TAGLN2.output_1	TAL1..GATA1	TAL1..TCF3	TBP	TBPL1.output_1	TCEAL2.output_1	TCEAL6.output_1	TCF3.output_1	TCF7L2	TEAD1	TEAD1.output_1	TFAM.output_1	TFAP2A	TFAP2A.output_1	TFAP2C	TFAP2C.output_1	TFE3.output_1	TFEB.output_1	TGIF1.output_1	TGIF2LX.output_1	THAP1	THAP5.output_1	THRA.output_1	THRAP6.output_1	TIA1.output_1	TIMELESS.output_1	TIMM44.output_1	TIMM8A.output_1	TLX1..NFIC	TMSL3.output_1	TOB2.output_1	TP53	TP63	TP73.output_1	TPI1.output_1	TPPP.output_1	TRIM21.output_1	TRIM69.output_1	TRIP10.output_1	TRMT1.output_1	TROVE2.output_1	TSC22D4.output_1	TSN.output_1	TSNAX.output_1	TULP1.output_1	Tal1..Gata1	Tcf12	Tcf3	Tcfcp2l1	Trl_FlyReg_FBgn0013263	Tup_SOLEXA_FBgn0003896	UBE2V1.output_1	UTP18.output_1	Ubx_Cell_FBgn0003944	Vis_SOLEXA_FBgn0033748	WISP2.output_1	XRCC1.output_1	YEATS4.output_1	YY1	ZBTB12.output_1	ZBTB25.output_1	ZBTB33	ZBTB4.output_1	ZBTB46.output_1	ZMAT2.output_1	ZMAT4.output_1	ZNF160.output_1	ZNF192.output_1	ZNF385.output_1	ZNF695.output_1	ZNF720.output_1	ZNF76.output_1	ZSWIM1.output_1	Zfx	ase_da_SANGER_10_FBgn0000137	brZ2_FlyReg_FBgn0000210	btd_NAR_FBgn0000233	byn_FlyReg_FBgn0011723	cwo_SANGER_5_FBgn0259938	dTCF	dl_NBT_FBgn0000462	dsf_SANGER_5_FBgn0015381	eg_SANGER_5_FBgn0000560	h_SANGER_5_FBgn0001168	her_SOLEXA_10_FBgn0001185	klu_SANGER_10_FBgn0013469	prd_SOLEXA_5_FBgn0003145	run_Bgb_NBT_FBgn0003300	sens_SOLEXA_5_FBgn0002573	tgo_ss_SANGER_5_FBgn0015014	toy_FlyReg_FBgn0019650	wor_SOLEXA_2_5_FBgn0001983	peaks_ets1.bed	peaks_heb.bed	peaks_ikzf1.bed	peaks_p5424_H3K4me2.bed	peaks_p5424_Pol2.bed	peaks_runx1.bed	peaks_tcf7.bed
mm9_chr14_75579116_75579368_+	1	0	0.0407419179248667	0.0251388181531251	0	0.0149585360262767	0	0.0159980835374844	0	0.0135275214006885	0	0	0.0128140793188804	0.0161329426537954	0	0.0126208573986434	0.0128735124774901	0	0.0138684524669845	0	0	0.0163234495032838	0	0	0	0	0.0240227948127008	0.0177836748417544	0	0.0280840110330689	0.0158730158730159	0	0	0	0.0859753832665824	0.0677946090440942	0.0129040157658484	0.0299170720525534	0	0.0128735124774901	0	0.0274280313940454	0.0125694090765626	0.0270561762383144	0.0267957053147736	0	0.0345695523785723	0.0349590011977369	0.0120298295692304	0	0	0.034278857793581	0.0305862854311251	0	0	0.0128140793188804	0	0.0313864654451254	0	0	0	0.0136654662667965	0.0161329426537954	0	0	0	0.025653594761735	0	0	0	0.0147668507898697	0	0	0.0421107095175773	0.012048461002597	0.0140985792407055	0.0173680583714369	0	0	0.0122258805858092	0.0147668507898697	0	0.0164153854757125	0	0	0.0136654662667965	0	0.014364241104319	0.0162792575742443	0.013031732763354	0	0	0	0.0245368841917995	0.0122679165917514	0	0	0	0	0	0	0.0148600297416535	0.0480323281285994	0	0.0280782568013417	0.0125694090765626	0	0	0	0	0.039471575443803	0.0135275214006885	0.0278481300276208	0.0244104818566517	0.0133592521603985	0	0.0126208573986434	0	0	0.0128140793188804	0	0	0	0.0239502283092098	0.014226296238211	0.0188282837099075	0	0	0	0	0	0	0	0.0449259941784827	0.0305377360008989	0	0.0265280950159031	0.0123551955350298	0.01392316788161	0	0	0	0	0.0389272551659909	0	0.012048461002597	0.0402439000096443	0	0	0	0	0	0.0132430244774541	0.0123551955350298	0	0.0144375879523111	0	0.014514195711023	0	0	0	0	0	0	0.0372706087072286	0	0.0121646886855414	0	0	0	0.0317650940809636	0.0124950065527021	0	0	0.0133196322361659	0.0257813117592406	0.0123110036059903	0.0290789767542233	0	0	0	0.0121055952117265	0.0295821146171991	0	0.0127566276388462	0	0.027545928474377	0.0124950065527021	0	0	0	0.0146784523981588	0	0	0	0.0123110036059903	0	0.0135275214006885	0.0126738889921274	0	0.0150630159418416	0	0	0.0123329579258314	0.0122052409283259	0	0.0144375879523111	0	0.0500246698663731	0.016463260520956	0.013099325379619	0	0.0140381031829407	0	0	0.0137140156970227	0	0	0	0	0	0	0	0.0444697508773028	0	0	0.0124005505420964	0	0	0	0	0.0121848455328798	0.0465219769675665	0.0149585360262767	0.017891421849864	0	0.0155588045791761	0.0264521768240203	0	6.869047619	1.067460317	1.067460317	8.035714286	76.94	319.07	52.06561403
mm9_chr14_76552409_76552518_+	1	0	0	0	0	0.0345830374185479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0769508261654333	0	0	0	0	0	0	0	0.0306169006267746	0	0	0	0	0	0	0	0	0	0.0299049294541813	0	0	0	0.0569402660019004	0	0	0	0.0300525149577909	0.0345830374185479	0	0	0	0	0	0	0	0.0287226447731103	0.0305312123125164	0.0580558439225542	0	0.027603430498234	0.0279872476454595	0	0	0.0314843878525964	0	0.0278551575472885	0.0305312123125164	0.0942056076588373	0	0	0	0.0278120830407896	0	0	0	0	0	0	0	0	0	0	0	0.0281238674197838	0	0	0.0615880242846571	0	0	0	0	0	0.0284120184679638	0.0280322690628425	0	0	0.0889024755282028	0.0332090711769577	0	0	0	0.059086719673574	0	0	0	0	0	0	0	0	0	0.0315935550388322	0	0	0	0.0345830374185479	0	0	0.0284621367771519	0	0.029178496004203	0	0.027603430498234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0303651735777201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0577750761702922	0	0.029001384488649	0	0	0	0	0	0	0.0307940121423286	0	0.0304473280974717	0	0	0.0305312123125164	0	0	0	0	0.111306124283752	0	0	0	0	0	0	0	0	0	0	0	0.0305312123125164	0	0	0.0306169006267746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0348245873150833	0	0.0307044723506849	0.0287768544943077	0	0.0359708142564438	0	0	1.844036697	1	5.302752294	2.229357798	50.63960938	533.67	27.45333333
mm9_chr14_78261113_78261296_+	1	0.0535806153929283	0.0169230055355631	0.0173086944660861	0	0	0	0	0.0730430332015844	0	0	0.0204629917753918	0	0	0	0	0	0	0	0	0	0	0.0205986397738892	0	0	0	0.0186280622566858	0	0	0	0	0	0	0.0169830896027843	0.0169528574246424	0.0186897071223125	0	0	0	0	0	0	0	0	0.0170761679596082	0	0	0	0	0	0.0170761679596082	0	0	0.0176057308722205	0.0531982327819563	0.0184521896699568	0.017900131860105	0	0.0226707194059067	0.0164903211309313	0.0552223165973528	0	0	0	0	0	0	0.0172062385315898	0	0	0	0	0	0	0	0	0	0.0229923951393538	0	0	0	0	0	0.0178122257404686	0	0	0.0358463300372251	0.0186280622566858	0.0165402849530071	0.0168644051782311	0	0	0.0176456174227205	0	0.0177694643332995	0.0176861858275249	0	0	0	0	0	0	0	0	0	0	0.0185093778321326	0.01839634723727	0	0.017343853537154	0	0	0	0.0168072170160553	0	0	0	0	0	0	0	0	0	0	0	0	0.0356856421902349	0.0173795413358368	0	0	0.0190245139897383	0	0	0	0	0	0.0697086035206916	0	0	0.0337376503945842	0	0	0.0164657282280533	0	0	0	0	0	0	0.0375129363312744	0.0167239385102808	0	0	0	0	0	0	0.0187529960433498	0.0342013573833236	0	0	0	0	0.019097541102077	0	0	0	0	0	0.017044734468411	0	0	0	0	0	0	0	0	0.0176057308722205	0	0	0	0	0	0	0	0	0	0	0.0363975265899852	0	0	0	0.0715144232964689	0.0394731661813806	0	0	0	0	0	0	0	0	0	0	0	0	0.019097541102077	0	0.0169830896027843	0	0	0	0	0	0	0.0179453369200284	0	0	0	0	0.0172399014206871	0	0	0	0	0.021631733960884	0	0	0.0190245139897383	0	0	0	0	0.027096214835201	0	0	0	0	2.273224044	5.158469945	1.573770492	5.103825137	30.516	32.97333333	17.23666667
mm9_chr15_10165801_10165954_+	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0269603838994007	0	0	0.0234315467452888	0	0	0	0	0	0	0.0234315467452888	0	0	0	0	0.0214640304337595	0	0.0196651890477615	0.0269603838994007	0	0	0	0.0230253512763421	0.049575337594962	0	0	0.0224300540910654	0	0.0243218718891972	0.0427294248503336	0	0	0.0482914729561334	0.0523103812277505	0	0.0246375887491616	0	0.0529892089289065	0.0225078267923707	0	0	0	0	0.048254899731236	0	0.0456294085054494	0	0	0.0215191491758305	0	0.0203497338224021	0	0.0210109161110407	0	0.0209193428140289	0	0	0.0218120403158067	0	0.0204244361869824	0	0.0253990630568181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0265390898521659	0	0	0	0	0	0	0	0	0	0.0206611170540049	0	0	0.0239057341122732	0	0.0234315467452888	0	0.0220034741465386	0	0	0	0.0201027497643014	0.0209193428140289	0	0	0	0.0209193428140289	0	0	0	0	0	0	0	0.0207446091326743	0.019813836937556	0	0	0	0	0.0218744280145402	0.0439446940903709	0	0.0223543555776679	0	0.0280550968882488	0	0	0.0197534404883082	0	0	0.0218744280145402	0	0	0.0421988795819453	0.0216327053592908	0	0	0.045212899994374	0	0	0	0	0.022138667603139	0	0.0234315467452888	0	0	0	0	0	0.0409178278140517	0.0464423786752651	0	0.0225078267923707	0.0200031421397476	0	0	0	0	0	0	0	0.0216327053592908	0	0	0	0.0443875162097621	0.0209647601993578	0.0236587500541725	0.0244753431039	0	0	0	0	0	0	0	0	0	0	0	0	0.0552160934943475	0	0	0	0	0	0	0.0407736785322772	0	0.0235428757603135	0	0	0	0	0.0207446091326743	0	0	0	0	0	0	0	0.0209193428140289	0	0	0	0	0	0	0.0214099616365961	0	0	0	0	0	0	0	0	0	0.021750994392577	0	0.0196943023904167	0	0	4.307189542	1.692810458	0.346405229	2.326797386	36.068	63.85	23.30353568
mm9_chr15_31152014_31152201_+	1	0	0.0191712655188726	0	0.0175614794458032	0	0	0	0.016649782218329	0	0	0.0206089409856779	0	0	0	0	0	0.0176994862030561	0	0.0200252807213727	0	0	0	0	0	0.0170077864409526	0.0182296010319439	0	0.0211690230740202	0.0180574904256797	0	0	0	0.0166198149588744	0.0168711334758596	0.0326655750926601	0	0	0	0	0	0.0164202196485867	0	0	0	0	0	0	0	0	0.0161135201376137	0	0	0	0.0175614794458032	0.0377459281677305	0	0	0.0195592370009508	0	0	0	0.0171158259387509	0	0	0	0.018480919548929	0	0	0	0	0.0360044292598769	0	0	0	0.0167109023348037	0	0.0196672764987491	0.0180028424835316	0	0	0	0.0177473730621626	0.0174312155642019	0	0.0165610161123425	0.0189176577652462	0	0	0	0.0327861128209244	0	0	0	0	0	0	0	0.0222860485951538	0.034912878550487	0.0346915272929563	0.0168057085752339	0	0	0	0.0180574904256797	0	0	0	0.0164202196485867	0.0523515383806447	0	0	0.0164477043526103	0	0.016649782218329	0	0	0.0176994862030561	0	0	0.0209669452083015	0	0	0	0	0.018480919548929	0	0	0.0323515108662375	0	0	0	0	0	0.0206089409856779	0.0494442374312918	0.0211690230740202	0.0556343468235422	0	0.0161619058540703	0	0	0	0	0	0.0324728574615449	0	0.0358989018557627	0	0	0	0	0.0176525668217325	0	0	0	0.0164202196485867	0.0189176577652462	0.0754470632351399	0.0424380564921733	0.0577611332534104	0	0	0	0	0.0168711334758596	0.0176525668217325	0	0	0	0	0	0	0	0	0.020158027158405	0	0.0189176577652462	0.0398613618751024	0	0	0	0	0	0	0	0	0	0	0	0.0424521257802824	0.017389368839539	0	0.0218231118054755	0	0	0	0.0168381906485611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0197805882584814	0	0.0194560008769113	0	0	0	0	0	0.0214137155369115	0	0.148374831471578	0	0	0.0353653621178565	0.0173482628038904	0	0	0.0173078716921768	0	0.092030423612084	0	0.0232970445107691	0	0	0	0.0397936439405979	0.802139037	0.663101604	2.604278075	4.069518717	39.762	17.93166667	5.791666667
mm9_chr15_37719911_37720112_+	1	0	0.0332434659952101	0	0.0363452477664997	0	0	0	0	0.0169598775769826	0.0156960296516704	0.0317307942270586	0.0159582503010037	0	0	0	0	0.0171936913216404	0.0158896518707269	0	0	0.0150590654049766	0	0	0	0	0	0	0	0.0166992404154916	0.0157586621258396	0	0	0	0.040698786390339	0.034608183447917	0	0.0350607341142085	0	0	0	0.0496639054009212	0	0.0348607209033267	0.0209685082835285	0	0.0590937795052696	0.0382711639904815	0.015790672623379	0	0	0.0402403474688863	0.0383469847196195	0	0	0	0	0.0330451002636793	0.0353516613796794	0.0369040264541344	0.0149470885840918	0	0	0	0	0	0	0	0	0	0.0190244215967379	0	0	0	0	0	0	0.0204652202727737	0	0.0524462418302586	0	0.0157586621258396	0	0	0	0.0164230348042984	0.0176000099607017	0	0.0169051741724977	0	0	0	0	0	0	0.0151530223410979	0.0322046965814633	0	0.0154346910881073	0.0170736232633483	0.0170736232633483	0	0	0	0	0.0167997547741398	0	0.0167489131563205	0	0	0	0	0.0161399260911816	0	0	0.0169051741724977	0	0	0.0342756730830883	0	0	0	0	0.015013575955027	0	0	0	0	0	0	0	0	0	0.0553196310525226	0.0172563237958097	0	0.0180088992949671	0	0.03314895658547	0	0	0	0	0.0166506840110679	0	0	0	0	0.0151771641460452	0	0.0150821743853038	0.0155759615933782	0	0	0	0.0361412990064767	0	0	0.0176000099607017	0	0.023488788054961	0.0154346910881073	0.0152015787455215	0	0	0	0.0328288530309376	0	0	0	0	0.015013575955027	0	0.0186304850492373	0	0	0	0.0187539854657797	0.0158231644997917	0.0154900958946643	0	0.0166506840110679	0	0	0	0	0	0	0	0	0.0159582503010037	0	0	0.0191734923598098	0.0315479124766072	0	0	0.017387313540697	0	0	0	0.0170736232633483	0	0	0	0	0	0.0334527264180993	0	0	0.0170160020068815	0	0	0	0	0	0	0	0.0173208261697618	0	0	0.0185136636768516	0	0.0341567370356484	0	0	0.0171936913216404	0.0150821743853038	0.0173208261697618	0.015013575955027	0	0	0.0229840236730766	0	0	0.0152262723750317	0	0	0.034663588254474	2.502487562	6.781094527	1.348258706	2.343283582	75.83215686	239.0478431	11.30901961
mm9_chr15_66561754_66561907_+	1	0.02403778238736	0	0	0.0206611170540049	0	0	0.0207446091326743	0.0202412419150853	0	0	0	0.0205800107926858	0	0	0.0201711512916097	0	0	0.0208746406929158	0.0197237174311139	0.0239057341122732	0	0	0	0.050357208180826	0.022138667603139	0	0.020702556126103	0.0212536730261033	0	0.0204625377795361	0	0	0	0	0	0	0.0263497846499743	0	0	0.020136744494274	0	0	0	0.0405611806812564	0	0.0292060201500506	0.0297571370500509	0.0207446091326743	0	0	0.0278407667353317	0.0236587500541725	0.0198755464554177	0	0	0	0.0229322765108871	0	0	0.0451755811196042	0	0	0.021750994392577	0	0	0	0	0	0.0196651890477615	0	0.0480820086504171	0	0	0.0225877905598021	0	0.0201027497643014	0	0	0.0222806234834869	0.0235428757603135	0	0.0261437908496732	0	0.0225877905598021	0	0	0	0.0200359578350094	0	0.0200359578350094	0	0.0269227869785569	0.0198445240042774	0	0	0	0	0.0627587437063025	0.0202412419150853	0.0199707014892146	0	0	0	0	0	0.0244753431039	0	0	0.0265066492016329	0	0	0	0.0201027497643014	0	0	0	0.0206202742482728	0	0	0.026707099004028	0	0	0	0.0196651890477615	0	0	0	0	0	0	0.0397510929108354	0	0.0235428757603135	0	0	0	0.04494214613747	0	0	0	0.0395669561620954	0.0199707014892146	0.0439088762520208	0	0.0475484018229969	0	0	0	0	0.049510577538359	0	0	0	0.0413709421367704	0	0	0	0	0	0.0246375887491616	0	0	0.0231215817130787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0209647601993578	0	0	0	0.0225877905598021	0	0.0211540654015494	0.02403778238736	0	0.0468693989934123	0.0197834780810477	0.0282271814550615	0	0	0	0	0	0.0228421570044451	0.0198445240042774	0	0.0219382178007439	0	0	0	0.0235428757603135	0	0.0205011577769905	0	0.0199386274075496	0	0	0	0.0417354551235922	0	0	0	0	0	0	0	0	0	0.0204625377795361	0	0	0	0	0.0218744280145402	0.0209193428140289	0.0223543555776679	0	0	0	0	0.0469604825093815	0	0	0	0	4.575163399	0	3.019607843	3.633986928	15.298	5.68254372	7.87
mm9_chr15_66655318_66655501_+	1	0	0	0	0.0188180191214902	0.0174899423527127	0	0	0	0.0177694643332995	0	0	0	0	0.0395237384367094	0.0186280622566858	0	0	0	0	0	0.0198812686556416	0.01959030957393	0	0	0	0	0	0	0	0	0.0348883937000768	0	0	0.0414943159539128	0.0542394741779489	0	0.0230702117465375	0.0165656669477927	0	0	0.0188848740745887	0	0	0.0444954508391734	0	0.0236497384812256	0.0214252390926359	0	0.0205986397738892	0	0.0232767066147856	0.0210594096411025	0	0	0	0	0.0208956761800236	0.0174525684481755	0.0370889609048205	0	0	0	0	0.0170137118843034	0.0164413875645219	0.0188848740745887	0	0	0	0	0	0	0	0.0165913233478385	0	0	0	0	0.0210594096411025	0	0	0	0	0	0.0212352822278315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0168644051782311	0	0	0	0	0	0	0	0	0	0	0.0182884562088779	0	0	0	0.0187529960433498	0.01959030957393	0	0	0.0183417886530809	0	0	0	0.0166172601512509	0	0.0220047658273241	0	0	0.0182884562088779	0	0.0166434835549764	0	0	0.0185093778321326	0	0.0196833879307539	0	0	0	0.0180863602184234	0	0.0174157740074161	0	0	0.0234559006770605	0	0.0181352937848329	0.017343853537154	0	0.0223874864098801	0	0	0	0.0346266451714305	0.0183417886530809	0	0	0	0.0188180191214902	0.0167239385102808	0	0	0	0.0221884193845977	0	0	0	0	0	0	0	0	0.0175279142650369	0	0.0204629917753918	0.0171080233894482	0.0171403122397789	0.0371598077745712	0	0.0172062385315898	0	0	0	0	0.0176057308722205	0	0	0	0	0	0	0	0	0.0168072170160553	0	0	0.0196833879307539	0.0165913233478385	0.0180863602184234	0.019097541102077	0	0.0180384152768524	0.01959030957393	0	0.0193311584814265	0.0173795413358368	0	0	0.0168072170160553	0.0377028931960789	0.0190245139897383	0.0164172940185926	0.0352614255665168	0	0	0	0	0	0	0	0.0227385295588128	0	0	0	0.0346556754281032	0	0	0	0	0.0180863602184234	0	0	1.726775956	0.180327869	0.907103825	39.406	31.25875	33.74929825
mm9_chr15_72689634_72689835_+	1	0	0.0517742552760967	0	0	0	0	0	0.0154900958946643	0	0	0	0	0	0	0.0160290982567978	0	0	0	0	0	0	0	0.0164666861690124	0	0.018884975210667	0	0	0	0	0	0	0	0	0	0.0374323048913423	0	0	0.0351168585441074	0	0	0.0152765227576403	0	0	0	0.0162171010472923	0	0	0	0.0307289839344761	0.0175267599267678	0	0	0	0	0	0	0	0	0	0	0	0	0.0184028358424678	0	0.0149690244990423	0	0	0	0	0	0	0	0	0	0.0156960296516704	0	0.0178359534926825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0335201438321869	0	0	0	0	0	0	0	0.0186304850492373	0	0.020176703123631	0	0.0152262723750317	0	0	0	0	0	0	0.0164230348042984	0	0.0306337848775594	0	0	0	0	0	0	0	0	0.030027151910054	0	0	0	0	0	0	0	0	0.0157271189515559	0	0	0.0153020931041697	0	0	0	0	0	0.0337036432167191	0	0.0155759615933782	0.0160654128774023	0	0	0	0	0	0	0	0.0213553722582192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0374272574392057	0	0	0	0.0305530455152807	0	0	0.0178359534926825	0	0.0228958208523779	0	0.0181008565372259	0	0	0	0	0	0	0	0	0.0181969020854617	0.0170736232633483	0	0	0	0	0	0	0	0	0	0	0.015790672623379	0	0	0	0	0	0	0	0	0	0.0205510859714877	0	0	0.0185136636768516	0	0	0.0199222129622012	0	0	0	0.0153806715478674	0	0	0	0	0	0	0.0344211576726163	0.0149690244990423	0.0174559119709738	0	0	0	0.0361306016224301	0	7.487562189	0.417910448	1	4.658181818	2.046666667	6.673333333
mm9_chr15_78306098_78306207_+	1	0	0	0	0	0	0	0	0	0	0	0.0431098165535415	0	0	0	0	0	0.0282653386020544	0	0.0380618500117516	0	0.0315935550388322	0	0	0	0	0	0	0	0.0301284096914239	0	0.0288875380851461	0	0	0	0.0309793643082761	0	0.101927874116897	0	0	0.0282653386020544	0	0	0.130766537931836	0.0286691627211771	0	0.101049156000601	0.106014499406801	0	0	0	0.105318468119935	0	0	0	0	0	0.0687303207969445	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0309793643082761	0	0	0	0	0	0	0	0	0	0	0.0279872476454595	0	0	0.0315935550388322	0	0	0	0	0	0.035651895850396	0	0.0310753774612868	0.0298331373669156	0	0	0	0	0	0	0.0298331373669156	0	0	0	0	0	0.0284120184679638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0606628838567994	0	0	0	0	0	0.0345830374185479	0	0.0866263991630435	0	0.0317057977582543	0	0	0.0901515812527248	0	0.0833789893692306	0	0	0	0	0.0363174983013007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0282653386020544	0	0.0276855850179856	0	0	0	0	0.0304473280974717	0	0	0.037252116948453	0	0	0	0.0282653386020544	0	0.0296252109023656	0	0	0	0	0	0	0.0416293761660646	0	0	0	0	0.0301284096914239	0	0	0	0	0	0.0566326053485804	0	0	0.0314843878525964	0	0	0	0.0629687757051928	0	0	0	0	0	0	0.0318212943390619	0	0	0	0.0303651735777201	0.0652409086175881	0	0	0	0	0.0307044723506849	0	0	0	0	0	0	0.0304473280974717	0	0	0.0308856104992698	0	0	0.0601007769142405	0	0	0	0	0	0	0.513761468	2.027522936	5.321100917	0.972477064	11.838	3.491666667	7.025
mm9_chr15_78754094_78754277_+	1	0	0.0176861858275249	0.0530695786021291	0	0	0	0	0.0169230055355631	0.0393459831097863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0183417886530809	0	0	0.021631733960884	0.0408896399019127	0	0.0347004291627073	0	0	0	0	0	0.0164657282280533	0.0430159780728485	0.0164413875645219	0.016835638839475	0.0167791315534738	0	0	0	0	0.0187529960433498	0.0166172601512509	0	0.0166434835549764	0.0170761679596082	0.0172740486844959	0	0	0	0	0	0	0.0179914198027435	0	0	0	0.0182884562088779	0.0168072170160553	0	0	0	0	0	0	0	0	0.0186897071223125	0	0.0345525878034255	0.01839634723727	0.0168072170160553	0	0	0.0184521896699568	0	0	0.0191728869189384	0	0	0	0	0	0	0	0.0167513745833685	0	0	0	0	0	0	0.0171080233894482	0	0.0169230055355631	0.0166968159991794	0	0.0198812686556416	0	0.0178122257404686	0	0	0.01839634723727	0	0	0.0195007444581476	0	0	0.0336144340321106	0.0167239385102808	0	0	0	0	0.0165151715557986	0	0	0	0	0	0.0169528574246424	0	0	0.0186280622566858	0.0164413875645219	0	0	0	0	0.0178557718042461	0	0	0.0207425137559786	0	0	0	0	0	0	0.0177694643332995	0	0.0165913233478385	0	0	0	0	0	0	0.0395605328774688	0	0	0	0.0167791315534738	0	0.0596216542750653	0	0.0407238875603291	0	0	0	0.0210594096411025	0	0.0411907192287696	0	0	0	0	0	0.0172399014206871	0	0	0.0362705875696657	0.0167791315534738	0	0	0	0	0	0.019097541102077	0	0	0	0	0.016835638839475	0	0	0.0404354134986248	0	0	0.0188848740745887	0.0182884562088779	0	0	0	0.01823629600174	0	0	0	0	0	0	0	0	0	0	0	0.0577521105783662	0	0	0	0	0	0	0	0	0.0753746892617988	0	0	0.0436618817829937	0	0.0185093778321326	0	0.0440793044379852	0	0	0	0	0.0214252390926359	0.0377028931960789	0.0451346301120533	0	0	0	0	3.327868852	2.584699454	1.661202186	4.639344262	66.27	127.71	19.74333333
